1.32 cycles/c_element
1.31 cycles/c_element
1.42 cycles/c_element
1.31 cycles/c_element
1.31 cycles/c_element
1.31 cycles/c_element
1.31 cycles/c_element
1.30 cycles/c_element
1.31 cycles/c_element
1.31 cycles/c_element
1.30 cycles/c_element
1.31 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.31 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
1.30 cycles/c_element
