1.68 cycles/c_element
1.68 cycles/c_element
1.67 cycles/c_element
1.68 cycles/c_element
1.67 cycles/c_element
1.68 cycles/c_element
1.69 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.66 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.66 cycles/c_element
1.67 cycles/c_element
1.66 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.67 cycles/c_element
1.66 cycles/c_element
1.67 cycles/c_element
1.66 cycles/c_element
1.68 cycles/c_element
