68220,68256,68252,68276,68266,68270,68300,68324,68208,68154,68258,68344,68358,68234,68356,68132,68266,68220,68306,68194,68172,68318,68236,68356,68214,68284,68362,68294,68276,68158,68288,68276,68212,68260,68214,68108,68212,68264,68274,68278,68406,68248,68268,68234,68252,68282,68262,68350,68278,68252,68328,68230,73922,125862,139828,68132,68258,68286,68386,68216,68202,68258,68224,68262,68364,68362,68262,68286,68294,68360,68194,68288,68336,68312,68368,68348,68244,68252,68222,68246,68236,68386,68292,68152,68224,68294,68302,68280,68288,68242,68312,68190,68280,68288,68320,68228,68276,68346,68358,68268,
68438,68148,68328,68272,68316,68212,113724,72448,72486,72512,72434,72500,72510,72488,72588,72470,72488,72640,72402,72446,72388,72552,72438,72462,72610,72562,72274,72512,72398,72432,72416,72366,72434,119680,263388,149788,137794,205044,1184802,123024,146636,908586,102906,68318,115882,72490,72480,72466,72496,72450,102562,68256,68322,68164,68414,68392,68360,68270,68280,68328,68366,68252,68394,68254,68252,68314,68392,68306,68238,68256,68156,68318,68316,68378,68442,68250,68206,68342,68248,68312,68268,68294,68372,68338,68314,68294,68258,68314,68336,68320,68360,68296,68272,68382,184126,183592,72490,194676,68230,68394,
68274,68230,68258,68164,68274,68274,68344,68206,68262,68280,68304,68254,68274,68224,68268,68180,68260,68216,68320,68324,68416,68336,68340,68192,68154,68198,68302,68296,68270,68312,68180,136334,144316,68374,68214,68206,68238,68280,68328,68218,68248,68292,68220,68216,68176,68204,68260,68310,68274,68208,68300,68236,68286,68110,68278,68278,68146,68268,68236,68204,68256,68192,68266,68310,68358,68202,68264,68232,68270,68212,68124,68188,68338,68314,68176,68204,68222,68156,68192,68292,68388,68216,68174,68200,68152,68310,68276,68224,68282,68208,68278,68220,68252,68268,68210,68170,68160,68326,68164,68266,
68258,68334,68240,68274,68182,68466,68250,68260,68282,68286,68264,68264,68296,68322,68428,68312,68232,68266,68298,68342,68398,68334,68360,68228,68264,68310,68274,68380,68298,68408,68302,68420,68238,68228,68410,68180,68208,68416,68298,68266,68360,68470,68322,68376,68194,68270,68282,68416,68378,68304,68322,68316,68230,68210,68376,68274,68254,68332,68406,68248,68286,68322,68280,68336,68412,68240,68194,68200,68440,68286,68314,68276,68314,68308,68266,68354,68418,68326,68408,68264,68326,68286,68336,68362,68214,68396,68278,68356,68382,68498,68296,68402,68288,68358,68340,68296,68298,68314,68380,68222,
68264,68350,68370,68178,68302,68220,68240,68276,68224,68248,68276,68180,68300,68178,68384,68268,68368,68294,68324,68250,68352,68350,68360,68204,68290,68350,68316,68214,68324,68392,68330,68192,68280,68364,68334,68228,68322,68374,68310,68186,68294,68384,68348,68220,68302,68360,68306,68200,68310,68398,68338,68204,68284,68352,68322,160224,190616,68188,68160,68268,68356,68444,68186,68224,68298,68198,68296,68354,68238,68226,68256,68110,68238,68244,68292,68288,161690,151600,140884,68168,68166,68214,68280,68286,68360,68324,68158,68254,68230,68312,68306,68294,68174,68300,68336,68230,68392,68278,68398,68230,
68322,68380,68398,68354,68374,68386,68190,68354,68316,68356,68300,68392,68328,68368,68332,68406,68222,68400,68234,68252,68254,68342,68402,68406,68294,68358,68266,68284,68296,68358,68348,68354,68200,68344,68368,68262,68268,68364,68274,68334,68182,68282,68338,68408,68228,68390,68346,68232,68238,68338,68292,68424,68286,68300,68314,68286,68316,68410,68298,68274,68216,68232,68320,68412,68384,68184,68232,68248,68344,68306,68402,68270,68222,68414,68304,68298,68268,68244,68338,68308,68354,68296,68378,68356,68278,68306,68286,68236,68298,68346,68234,68262,68398,68390,68252,68220,68278,68350,68426,68302,
68240,68258,68286,68302,68260,68228,68254,68342,68070,68268,68188,68262,68296,68264,68288,68282,68290,68310,68200,68206,68240,68196,68196,68262,68284,68324,68250,68190,68300,68276,68250,68222,68170,68210,68294,68276,68122,68306,68396,68098,68162,68246,68188,68168,68248,68330,68322,68256,68222,68400,68130,68250,68478,68340,68174,68286,68234,72918,155476,107556,68258,68240,68286,68382,68244,68238,68262,68278,68210,68268,68290,68222,68232,68228,68222,68210,68318,68300,68230,68056,68184,68166,68264,68272,68304,68292,68196,68118,68298,68268,68296,68182,68228,68182,68198,68162,68260,68272,68248,68200,
68372,161862,68408,68366,68222,68254,68392,68358,68412,68256,68240,68186,68422,68198,68464,68224,68460,68258,68294,68276,68468,68364,68292,68220,68306,68202,68340,68346,68338,68246,68292,68416,68264,68398,68360,68446,68206,68368,68266,68258,68254,68304,68176,68416,68340,68360,68278,114530,156618,118368,139978,68288,68256,68246,68272,68332,68330,68334,68398,68246,68252,68120,68284,68336,68332,68334,68364,68250,68264,68358,68356,68332,68416,68314,68302,68176,68398,68324,68400,68284,115162,117798,122102,144634,68366,68328,68288,68316,68334,68296,68266,68332,68232,68248,68246,68328,68356,68426,68412,68314,
68240,68174,68352,68168,68224,68316,68288,68356,68284,68212,68244,68242,68254,68440,68326,68282,68260,68206,68190,68240,68272,68212,68226,68150,68186,68252,68278,68256,68196,68172,68318,68212,68316,68208,68278,68140,68202,68236,68196,68306,68256,68254,68222,68220,68286,68364,68280,68210,68358,68178,68390,68216,68222,68212,68322,68244,68320,68194,68204,68262,68362,68238,68344,68242,68168,68264,68322,68314,68278,68238,68224,68168,68274,68306,68254,68220,68254,68238,68232,68260,68364,72706,124316,138938,68306,68234,68264,68260,68316,68190,68196,68272,68254,68292,68308,68188,68362,68234,68260,68302,
68222,68248,68336,68374,68294,68310,68294,68318,68334,68274,68324,68314,68314,68362,68148,68388,68200,68386,68394,68270,68272,68284,68248,72754,154362,68294,68408,68272,68294,68172,68348,68302,68448,68272,68248,68242,68214,68230,68394,68340,68262,68240,68230,68332,68386,68312,68388,68356,68320,68184,68320,68308,68304,68346,68440,68260,68344,68340,68382,68390,68366,68430,68444,68218,68396,68364,68366,68340,68232,68258,68158,68358,68294,68412,68352,68240,68232,68344,68368,68306,68294,68172,68414,68388,68278,68214,68296,68274,68320,68394,68310,68236,68276,68264,68394,68280,68386,68300,68292,68288,
68062,68192,68128,68294,68334,68214,68200,68178,68306,68082,68472,68154,68420,68180,68180,68220,68140,68212,68520,68272,68464,68152,68308,68198,68218,68086,68272,68276,68332,68208,68282,68208,68374,68254,68314,68330,68214,68324,68190,160860,74598,139558,68248,68184,68344,68160,68086,68240,68172,68248,68242,68274,68398,68324,68202,68312,68308,68204,68234,68252,68294,68364,68284,68164,68228,68224,68250,68256,68318,68244,68070,68184,68114,68202,68364,68232,68296,68156,68286,68310,68256,68228,68274,68326,68108,68178,68190,68212,68156,68282,68376,68218,68242,68314,68226,68206,68248,68218,68284,68206,
