1367494,1370342,1474676,1453010,2708094,2685114,2777850,3440400,3173860,3244452,3709068,3780370,3403562,2509816,1369576,1556422,1365434,1373930,1465582,1367260,1375234,1372910,1493836,1376322,1481450,1382790,1377198,1372188,1371056,1368482,1473980,1366010,1365614,1365640,1382016,1452816,1456528,1623030,1447806,1429726,1413160,1390268,1403646,1393724,1571564,1585562,1555956,1436062,1524800,1393700,1380586,1543716,2486196,2909602,2895114,3011082,2863172,3006950,4501998,3730926,3601498,3090388,1467730,1371678,1365740,1365684,1365580,1365772,1532864,1365560,1366070,1365890,1366738,1369312,1369364,1572032,1366472,1365646,1365532,1365624,1365906,1365784,1365636,1593080,1395342,1369306,1369920,1367600,1369192,1367116,1726176,1427616,1337826,1611724,1445414,1338082,1340412,1631142,1732030,2787450,
2783184,2586694,2714828,2841552,3169124,4004738,3313954,2677602,1335948,1335416,1335482,1511392,1335378,1527984,1444316,1336206,1635052,1723070,1338124,1337222,1673632,1433278,1335960,1335258,1335796,1335322,1335592,1335326,1507106,1335528,1335410,1335530,1702372,1335346,1372292,1500328,1352588,1591114,1340306,1625240,1451704,1362272,1516850,1340840,1337320,1337646,1525014,1337368,1335870,1867542,2657772,2674486,2697766,2728084,2720824,3712988,3635376,3421596,1621978,1377988,1335378,1335732,1581252,1335716,1335860,1424000,1335994,1341356,1336776,1336442,2137570,1584874,1690780,1377734,1429614,1610900,1600860,1335332,1335068,1335248,1335390,1335284,1434888,1560072,1344452,1346398,1342980,1336340,1336982,1829718,1475220,1573278,1518424,1337530,1338690,1338390,1336616,1494972,1735108,2663918,
1337134,1336022,2526162,3178126,3080232,2692260,3013842,3030834,3517194,3431402,2588314,1346128,1335616,1335320,1336152,1734450,1926192,1338182,1336316,1335584,1336842,1340028,1336756,1493110,1338080,1336026,1335630,1335908,1335358,1335512,1335338,1814140,1335540,1335370,1335514,1335492,1547638,1369852,1536748,1337628,1337688,1337708,1445756,1338060,1336370,1466356,1427274,1338640,1391734,1574866,1525876,1342684,2406744,2671848,2651078,2575220,2744572,2952824,3336106,3489334,2186860,1336228,1335456,1335554,1335522,1535396,1521392,1335932,1335872,1341290,1335780,1632232,1582610,1579264,1337108,1335860,1335572,1335318,1335580,1335590,1678624,1371214,1335426,1335524,1443548,1335342,1335544,1335342,1439804,1363682,1368554,1344778,1338524,1524238,1342862,1492842,1424488,1338818,1342796,1338838,
1515436,1336420,3366798,2651098,2601024,2567198,2590994,3120042,3798146,3296938,2730136,1762096,1599454,1335412,1336232,1335530,1555534,1383302,1428974,1339052,1336512,1593002,1337216,1339318,2173136,1338170,1335556,1335530,1335412,1335592,1796166,1335416,1429934,1521956,1335332,1335458,1370424,1361502,1484390,1362656,1490694,1343658,1347606,1359544,2161022,1527706,1342576,1338832,1339178,1484254,1340846,1527832,1440998,1359504,2703580,2842400,3098602,2705578,2733226,4063662,3763290,3459044,2598792,1634548,1339378,1339788,1337126,1426722,1339312,1337230,1337314,1843394,1532004,1516814,1337594,1347856,1547460,1410472,1490636,1335758,1388906,2540746,2310112,1609670,2176244,1640156,1463510,1511942,1479116,1519372,1492996,1409888,1507288,1404656,1410190,1411378,1412802,1502040,1502410,1403660,
1365212,1375530,1366326,1367590,1473350,1959026,2626922,2650744,2668366,2562902,2876250,3470258,3508484,2807912,1365634,1365316,1364974,1559900,1365056,1365446,1365174,1365290,1365212,1366086,1368604,1912280,1407854,1401430,1365642,1365216,1365032,1365408,1481466,1365254,1365040,1365196,1365024,1365240,1365494,1369456,1365212,1365040,1394664,1399108,1375112,1369128,1370490,1538468,1367850,1369344,1368924,1366108,1367084,1366108,1450420,1416324,1528528,1368374,2819726,2706510,2844606,2611318,2624862,3515326,3305052,3351836,1835346,1449388,1335558,1423066,1335490,1422882,1337018,1335632,1335974,1707356,1335764,1335968,1617142,1742034,1582568,1335370,1447558,1335468,1429316,1335384,1335746,1335406,1335502,1441016,1335570,1335582,1335412,1927504,1524340,1347562,1542500,1338568,1339690,1523704,
1337192,1337756,1338258,1336492,1339154,1480890,1386380,2446496,2640680,2807958,2589952,2637372,2905278,3361890,3470032,2368352,1335888,1335368,1482304,1764146,1662786,1335380,1340076,1335648,1425256,1426310,1336880,1499388,1336242,1336340,1335656,1335630,1335370,1335546,1335580,1443410,1335524,1335282,1335624,1631482,1425890,1424244,1479632,1335638,1362116,1344242,1345532,1338186,1338192,1336702,1482450,1338434,1338082,1341474,1909574,1337970,1336116,1550790,1336976,1451670,1886260,2578780,2929266,2562008,2594998,3158648,3729262,3291732,2597032,1336490,1474954,1335292,1335584,1515368,1335156,1610058,1424778,1503898,1698650,1336058,1341020,1338562,1423678,1542378,1490160,1335426,1335788,1335504,1335404,1335484,1335420,1426940,1625066,1555176,1335604,1368696,1431884,1413592,1522716,1494022,
1339632,1336384,1336318,1417894,1409910,1483642,1373600,1338148,1338838,1338076,1337160,1520360,3108430,2684114,2729824,2744748,2540750,3337798,3577556,3759032,1799182,1335408,1335850,1481286,1424612,1335502,1425300,1335968,1342126,1336124,1336294,1537452,1336650,1943992,1337560,1335776,1335378,1335466,1452822,1425432,1511384,1335374,1335434,1335696,1335520,1457402,1595342,1361452,1349812,1347454,1441156,1337664,1396310,1764530,1349190,1338912,1338384,1336364,1337856,1433018,1571214,1338726,1436654,1550834,2632460,2713796,3072794,2555388,2653176,3544724,3301482,2928496,1846328,1622752,1335450,1335512,1336074,1335534,1337152,1791670,1547730,1463610,1336154,1336448,1338518,1338056,1335304,1335714,1474450,1335362,1335414,1335334,1512900,1335408,1993432,1545196,1335404,1335526,1362552,1343976,
1538370,1345270,1342956,1345936,1649712,1337620,1337100,1479498,1485322,1340672,1337294,1335240,1538938,1335864,1429050,2385996,2742496,2802698,2620322,2628568,2809134,3869020,3921286,3049882,1535804,1335802,1335478,1493380,1335270,1493366,1375688,1335988,1514240,1336634,1423332,1420998,1337050,1337864,1753442,1580226,1335584,1335432,1525970,1335554,1335382,1335374,1706434,1335304,1335482,1492406,1492796,1576842,1518090,2168138,1657460,1493714,1399848,1340162,1699626,1437278,1339580,1343788,1340870,1588946,1341790,1336924,1453748,2797400,3059714,2610122,2665124,2899190,3570824,3734940,3071298,1483548,1365424,1417790,1584634,1365242,1366580,1366044,1366494,1522656,1365546,1370492,1365358,1367330,1559682,1410124,1483566,1365182,1543286,1480098,1365536,1365110,1365166,1472876,1365198,1364982,
1365132,1611876,1571586,1670470,1417168,1388804,1376490,1377174,1530216,1369088,1379240,1373426,1373094,1369116,1366908,1375342,1590086,1560972,1377434,2586784,2875654,2767746,2850886,2723146,3433978,3457256,3308792,1921362,1533108,1365056,1365304,1364996,1365324,1365864,1365634,1596604,1646486,1635916,1460754,1368640,1367758,1365068,1365350,1474634,1365240,1364950,1365328,1365328,1365264,1365188,1492752,1497274,1372884,1374970,1371826,1459102,1367504,1472228,1368458,1562696,1365716,1366054,1366792,1366318,1370004,1521632,1368968,2235106,2742762,2715910,2635084,2615082,3569934,3524440,3342002,2123270,1366160,1365238,1498086,1365326,1365292,1366650,1365588,1365248,1593642,1554000,1454522,1366560,1366632,1366576,1460678,1365088,1490380,1365262,1365208,1365340,1365304,1365140,1365218,1365092,
1544040,1496812,1335586,1433736,1335164,1351206,1547246,1348488,1345520,1426170,1435962,1338638,1337212,1494904,1336366,1339026,1340294,1768364,1385072,1428934,1400854,2174222,2707416,2691950,2614402,2721776,2959902,3688650,3478876,2591148,1336128,1335634,1335638,1335572,1553882,1779182,1578416,1799728,1460958,1338182,1498730,1336032,1337314,1336368,1335680,1335312,1335532,1335392,1542644,1335512,1335464,1335434,1513202,1335310,1335372,1464780,1708694,1602880,1348018,1531448,1342882,1339164,1529080,1336430,1337836,1436108,2078748,1340564,1339042,1502726,1341040,1338376,1338116,2102638,2762518,2770420,2892724,2920362,3065786,3586846,3288350,2308890,1505556,1336118,1387016,1657818,1335332,1335624,1336052,1335818,1856558,2025466,1338242,1445012,1516548,1336986,1555266,1335424,1335624,1335436,
